"America","area","year","savanna_fires","forest_fires","crop_residues","rice_cultivation","drained_organic_soils_co2","pesticides_manufacturing","food_transport","forestland","net_forest_conversion","food_household_consumption","food_retail","on_farm_electricity_use","food_packaging","agrifood_systems_waste_disposal","food_processing","fertilizers_manufacturing","ippu","manure_applied_to_soils","manure_left_on_pasture","manure_management","fires_in_organic_soils","fires_in_humid_tropical_forests","on_farm_energy_use","rural_population","urban_population","total_population_male","total_population_female","total_emission","average_temperature_c","area_f"
"América del Norte","Costa Rica",2013,23.1969,46.7783,17.7207,52.056,113.0417,187,563.0265,-7441.0747,0,182.2401,171.3181,25.9206,38.1204,1526.4594,406.3619,356.491016867166,781.7909,231.6356,475.9962,126.4002,0,39.0171,153.6854,1178012,3528389,2404428,2387107,-1922.81768313283,0.813574857724477,"Costa Rica"
"América del Norte","Costa Rica",2014,17.2343,17.0183,15.8418,36.013,99.5768,178,575.3307,-7441.0747,0,183.1179,174.9987,22.9083,16.6611,1524.7168,384.7638,356.491016867166,803.5649,234.5792,476.3049,129.235,0,14.3018,154.5536,1144604,3612971,2430257,2414032,-2025.86278313283,1.24450476556856,"Costa Rica"
"América del Norte","Costa Rica",2015,15.2314,71.0077,15.0803,38.336,99.5768,152,613.811,-7441.0747,0,117.8808,140.5271,2.1835,13.6585,1514.8279,359.8189,356.491016867166,852.3389,238.8159,476.189,131.0435,0,56.65,156.3447,1112422,3695430,2455070,2440173,-2019.26178313283,1.41215003524163,"Costa Rica"
"América del Norte","Costa Rica",2016,24.3566,68.9992,15.4233,37.7998,99.5768,148,656.4776,-7441.984,0,135.1546,149.6,4.0745,15.5236,1521.1881,299.8283,356.491016867166,859.113,241.4557,507.9915,130.1569,0,53.7354,172.4585,1081494,3775780,2479289,2465916,-1944.57958313283,1.39396636589378,"Costa Rica"
"América del Norte","Costa Rica",2017,13.036,20.7255,11.8831,30.0507,99.1089,139,669.8302,-7441.984,0,128.0237,150.9541,0.9279,20.3108,1526.4833,281.9564,356.491016867166,944.8588,240.5653,541.9505,130.1562,0,15.5514,182.636,1051813,3853956,2502859,2490983,-1937.48418313284,1.31839799574723,"Costa Rica"
"América del Norte","Costa Rica",2018,16.3969,31.0169,12.8773,30.3251,94.3995,115,674.4737,-7441.984,0,144.1165,163.5429,3.1406,23.0247,1531.2614,261.5721,356.491016867166,990.6328,238.0831,583.37,128.7049,0,14.7183,150.5102,1023354,3929845,2525472,2515262,-1878.32608313283,1.30725783805634,"Costa Rica"
"América del Norte","Costa Rica",2019,14.6603,51.516,11.5478,27.2707,68.7554,121,682.5203,-7441.984,0,144.244,170.4573,2.0053,21.8858,1532.9428,258.1848,356.491016867166,999.6188,244.1887,604.1707,137.578,0,47.7646,140.2611,996082,4003302,2546376,2538156,-1804.92058313283,1.33617176898121,"Costa Rica"
"América del Norte","Costa Rica",2020,11.2664,51.5873,10.7976,29.3733,68.7554,144,573.8743,-7441.984,0,151.8927,173.9142,1.9421,17.964,1533.1934,255.9401,356.491016867166,1007.4459,239.8867,522.5261,127.0744,0,41.239,136.3211,969965,4074214,2564622,2558483,-1986.49898313283,1.44738325940932,"Costa Rica"
"América del Norte","Cuba",1990,52.6404,57.2901,43.0999,1214.3846,0,140.348788617268,1036.5388,-10946.034,120.835,751.332,784.0613,230.0524,4.894,3194.8908,253.355144973315,6.4609,2686.2153,277.3474,2291.4653,366.5937,0,51.8669,3870.1894,2818688,7763393,5375743,5250938,6487.82813359058,0.901666666666667,"Cuba"
"América del Norte","Cuba",1991,52.6404,57.2901,40.5827,1192.8482,0,137.494558792497,817.3003,-10946.034,120.835,670.1699,785.8804,195.5257,5.2155,3166.8981,259.969359459189,9.625,1947.902,301.3662,2266.0766,403.5147,0,51.8669,2948.985,2807128,7856457,5418165,5295647,4485.95261825169,0.905333333333333,"Cuba"
"América del Norte","Cuba",1992,52.6404,57.2901,43.0961,1347.0766,0,106.96346284299,526.8216,-10946.034,120.835,713.8777,764.6065,164.025,3.9814,3129.5862,221.395060508608,12.5703,1572.0972,336.391,2294.897,442.3896,0,51.8669,1026.0042,2809254,7924109,5451717,5332032,2042.3773233516,0.57625,"Cuba"
"América del Norte","Cuba",1993,52.6404,57.2901,28.5574,761.311,0,81.8720417941878,479.784,-10946.034,120.835,737.2339,413.6399,165.9207,3.5267,3036.2118,18.0679,16.6526,1552.6906,338.9074,2216.7632,448.3466,0,51.8669,883.2395,2808930,7985205,5478723,5362211,519.323641794188,0.65975,"Cuba"
"América del Norte","Cuba",1994,52.6404,57.2901,45.14,1307.1867,0,81.8720417941878,471.5258,-10946.034,120.835,931.9206,421.9255,135.108,4.527,3036.5563,36.1356,22.3552,1636.0641,346.8712,2234.4379,463.9659,0,51.8669,1037.7155,2807344,8043241,5498467,5388739,1549.90574179419,1.05125,"Cuba"
"América del Norte","Cuba",1995,52.6404,57.2901,44.0167,1212.848,0,108.927397806191,543.8987,-10946.034,120.835,783.8555,428.4608,167.4629,4.7544,3084.0522,54.2035,27.6701,1812.4133,328.2384,2074.2006,431.4733,0,51.8669,1873.8467,2805394,8100649,5513090,5413614,2316.92089780619,1.22516666666667,"Cuba"
"América del Norte","Cuba",1996,20.7805,63.8886,61.377,1827.7235,0,116.325487275333,556.1808,-10946.034,120.835,785.0582,434.9373,166.3557,4.5785,3133.6051,72.2712,33.45,1855.9575,314.8163,2047.4543,412.0392,0,54.9987,1570.8528,2803194,8157818,5526101,5436930,2707.45168727533,0.527333333333333,"Cuba"
"América del Norte","Cuba",1997,18.0065,54.3703,64.7237,1673.0717,0,78.3051517000637,486.5648,-10946.034,120.835,755.7402,443.6908,162.3491,4.8797,3129.2106,90.3392,39.5498,2074.4469,260.7675,2072.088,333.4532,0,44.6513,1208.8401,2795530,8218453,5538332,5459797,2169.84955170006,1.11466666666667,"Cuba"
"América del Norte","Cuba",1998,20.6476,105.4673,53.4194,1520.325,0,80.4794583431191,466.7837,-10946.034,120.835,783.7739,70.0128,147.44,5.2928,3089.6893,108.4071,45.5617,1984.1024,282.3405,2081.6182,355.8694,0,94.4537,1078.4345,2782107,8281990,5550561,5483197,1548.91975834312,1.20558333333333,"Cuba"
"América del Norte","Cuba",1999,27.93,117.0586,59.1642,1341.3299,0,81.8720417941878,446.7511,-10946.034,120.835,773.8928,69.7439,152.3279,5.4371,3134.4595,126.4748,52.0632,2029.712,296.1891,2032.6098,378.9934,0,95.7235,999.5225,2767563,8342441,5562926,5507169,1396.05634179419,0.7275,"Cuba"
"América del Norte","Cuba",2000,28.0058,140.2618,64.6069,1568.8624,0,81.4978857076042,514.6843,-10946.034,120.835,843.283,98.8215,157.8831,5.303,3156.2564,144.5427,57.6374,1938.732,293.1407,1965.6936,366.5283,0,133.509,943.2899,2751655,8399081,5574842,5530949,1677.3406857076,0.491333333333333,"Cuba"
"América del Norte","Cuba",2001,41.1473,33.3217,65.5336,1441.4232,0,83.8583245807757,509.8233,-10253.7563,0,788.718,118.2177,130.3904,4.75,3146.4883,162.6106,63.6904,1879.0262,264.3793,1935.7898,329.2736,0,32.674,886.3506,2734588,8451954,5585454,5553672,1663.71002458078,0.634833333333333,"Cuba"
"América del Norte","Cuba",2002,46.2661,52.2264,70.7234,1551.8888,0,82.4657411297071,500.9224,-10253.7563,0,1078.404,159.3157,160.9406,5.291,3149.194,180.6783,75.0911,2093.7781,278.7546,1926.1439,351.7871,0,51.4492,3439.5819,2716433,8501565,5595307,5574743,5001.14604112971,0.942333333333333,"Cuba"
"América del Norte","Cuba",2003,33.7842,17.6488,75.0999,1604.064,0,78.3051517000637,486.8956,-10253.7563,0,1163.1793,190.1149,197.9406,4.7209,3082.7605,150.2516,79.7451,2090.367,289.1865,1953.7867,367.0035,0,17.5192,3334.1369,2704756,8540129,5606222,5592995,4962.75405170007,1.04025,"Cuba"
"América del Norte","Cuba",2004,139.2839,60.3749,63.8853,1237.3558,0,81.8720417941878,470.0586,-10253.7563,0,1155.1294,216.0796,219.7544,4.7331,3112.2412,215.1829,130.3353,1929.2975,268.3027,1934.0655,355.7908,0,57.0072,3352.1718,2699495,8567446,5616987,5608307,4749.16564179419,0.884,"Cuba"
"América del Norte","Cuba",2005,94.4751,99.0814,53.604,997.2245,0,85.1900536252412,506.1125,-10253.7563,0,1179.0336,248.1239,214.2217,4.513,3063.7204,197.9308,95.9794,2012.6195,255.806,1853.2403,353.1943,0,96.3611,3318.4836,2693118,8591135,5625118,5620997,4475.15885362524,0.791916666666667,"Cuba"
"América del Norte","Cuba",2006,86.9618,65.492,53.0897,1119.7794,0,81.8720417941878,474.7753,-10253.7563,0,1123.3766,256.5542,214.0608,4.6173,3065.4625,150.2516,124.1806,2364.3199,268.789,1916.3739,373.9359,0,56.0351,3223.7976,2685454,8610779,5630144,5630486,4769.96894179419,0.964416666666667,"Cuba"
"América del Norte","Cuba",2007,58.9541,34.3448,55.2752,1067.0162,0,81.8720417941878,473.2623,-10253.7563,0,1126.4524,252.2518,227.3604,4.7185,3081.0318,132.9994,108.2611,2441.9702,282.356,1926.2307,387.24,0,34.3448,2681.7654,2676725,8626962,5632650,5637238,4203.95084179419,0.82275,"Cuba"
"América del Norte","Cuba",2008,46.7004,25.2905,55.8027,1219.2298,0,81.8720417941878,479.5919,-10253.7563,0,1142.9065,259.0531,244.3149,5.3184,3117.6889,228.9849,116.0798,2346.8488,284.2879,1947.6945,390.7117,0,21.2746,2755.9517,2667669,8642085,5633996,5642613,4515.84674179419,0.621,"Cuba"
"América del Norte","Cuba",2009,90.5896,104.8778,70.6912,1691.4878,0,78.3051517000637,472.9385,-10253.7563,0,1190.2778,259.6539,243.5519,5.6852,3117.1159,237.454,62.2193,1940.2265,283.4735,1975.6704,384.7946,0,101.6393,3015.9753,2659312,8659290,5635364,5647821,5072.87135170006,1.04766666666667,"Cuba"
"América del Norte","Cuba",2010,34.4454,28.8801,60.6625,1383.2034,0,81.8720417941878,480.1402,-10253.7563,0,1247.1549,260.4134,222.855,5.8975,3106.658,275.7228,86.0522,1856.0766,275.0068,1990.101,369.842,0,28.362,2969.0904,2652264,8680787,5637179,5653239,4508.67994179419,0.7125,"Cuba"
"América del Norte","Cuba",2011,93.1613,83.8708,69.0398,1631.0806,0,78.3051517000637,473.2843,-12709.8107,0,1307.8387,298.6588,259.5743,4.4038,3126.3057,193.5393,131.9027,1910.9352,262.1996,2010.9498,365.7768,0,67.1591,2924.0038,2646885,8707766,5639643,5659068,2582.17885170006,0.694583333333333,"Cuba"
"América del Norte","Cuba",2012,32.8029,32.6601,71.6499,1589.2307,0,78.3051517000637,485.9647,-12709.8107,0,1366.5294,280.0811,255.2709,4.2482,3151.3892,188.2065,147.0186,1969.3983,260.0991,2006.2577,366.699,0,30.5878,2791.9741,2642849,8739297,5643060,5666230,2398.56265170006,0.629166666666667,"Cuba"
"América del Norte","Cuba",2013,46.4864,47.3173,75.3335,1550.9323,0,82.4657411297071,500.0664,-12709.8107,0,1397.692,293.598,253.5698,3.9755,3165.2758,193.5393,142.3416,1967.8614,272.5767,2013.1221,377.794,0,46.0219,2761.3032,2644532,8767635,5647146,5674433,2481.46224112971,0.961083333333333,"Cuba"
"América del Norte","Cuba",2014,35.3214,18.0374,69.5134,1345.1245,0,83.8583245807757,502.5168,-12709.8107,0,1457.2486,309.6929,252.7649,3.6129,3172.423,195.1076,139.0071,1726.3245,274.5745,2051.5986,386.749,0,17.5192,1653.3614,2647001,8792766,5650315,5681712,984.545324580775,1.05791666666667,"Cuba"
"América del Norte","Cuba",2015,67.6798,64.407,53.1753,879.3814,0,84.100029717086,508.3736,-12709.8107,0,1531.0279,441.5488,261.1109,4.4809,3128.8855,192.9119,132.1925,1678.7875,280.0974,2027.0563,391.2464,0,51.5826,1907.7501,2648084,8813348,5652022,5687872,975.985129717085,1.58991666666667,"Cuba"
"América del Norte","Cuba",2016,32.3788,17.1373,62.9655,1097.7254,0,82.1137469304981,491.5211,-3049.2,0,1602.6312,396.8197,252.5747,4.5498,3141.7691,201.6949,135.1609,1643.2507,290.7381,2039.3865,415.5319,0,15.7123,2670.2955,2647509,8828473,5650455,5691556,11544.7571469305,1.34533333333333,"Cuba"
"América del Norte","Cuba",2017,58.2769,47.653,54.537,880.871,0,83.8583245807757,501.2994,-3049.2,0,1465.0087,492.3937,211.5612,4.2964,3289.2085,200.7537,148.5529,1593.7137,287.9692,1974.8959,420.5142,0,45.1917,2574.0202,2644108,8840528,5644544,5691861,11285.3756245808,1.17316666666667,"Cuba"
"América del Norte","Cuba",2018,23.071,13.6671,59.0987,1048.3334,0,83.8583245807757,503.0629,-3049.2,0,1410.9323,502.7027,225.1848,4.412,3434.6263,166.5628,151.1258,1686.1769,308.2648,1953.5636,443.3777,0,10.4283,2438.7164,2638265,8850817,5637159,5691084,11417.9658245808,1.23416666666667,"Cuba"
"América del Norte","Cuba",2019,21.9413,3.7161,49.876,918.1346,0,82.5515159381796,505.8072,-3049.2,0,1382.1277,530.2108,196.818,4.3261,3579.4525,191.4784,153.0399,1579.5399,345.8322,1932.5305,490.6514,0,3.1978,3292.6104,2630623,8861423,5628282,5688414,12214.6423159382,1.64291666666667,"Cuba"
"América del Norte","Cuba",2020,113.8904,110.2583,36.1506,584.8326,0,81.8720417941878,476.0873,-3049.2,0,1392.1703,534.9977,196.818,4.3606,3724.066,179.4238,166.2302,1570.8031,210.8098,1898.7192,320.181,0,100.6721,3292.6104,2621644,8873848,5616818,5683880,11945.7534417942,1.63816666666667,"Cuba"
"América del Norte","Dominica",1990,0,0,0.0102,448.357467007391,0,11.481084565897,4.2263,0.1781,54.9141,3.7074,0.1372,0.543,128.200388812342,15.6308,209.587728357542,1815.53849779649,0.8173,2.0401,6.0744,1.1746,0,0,0.5004,26187,44739,34472,35009,2703.11906653966,0.379166666666667,"Dominica"
"América del Norte","Dominica",1991,0,0,0.0102,448.357467007391,0,11.481084565897,4.2263,0.1781,54.9141,3.8953,0.1486,0.6116,128.200388812342,15.7306,209.587728357542,1823.35706535034,0.8455,2.047,5.9921,1.1716,0,0,0.5004,25162,45680,34285,34856,2711.25513409351,0.412583333333333,"Dominica"
"América del Norte","Dominica",1992,0,0,0.0104,448.357467007391,0,11.481084565897,4.2263,0.1781,54.9141,3.6759,0.1357,0.5567,128.200388812342,15.8338,209.587728357542,1823.35706535034,0.8487,2.0207,6.0756,1.214,0,0,0.5004,25145,45825,34286,34825,2711.17413409351,0.508833333333333,"Dominica"
"América del Norte","Dominica",1993,0,0,0.0103,448.357467007391,0,11.481084565897,4.5821,0.1781,54.9141,4.2296,0.1428,0.5856,128.200388812342,15.9119,209.587728357542,1823.35706535034,18.6031,2.1271,6.0335,1.2545,0,0,0.7506,25168,46042,34336,34833,2730.30703409351,0.543,"Dominica"
"América del Norte","Dominica",1994,0,0,0.011,448.357467007391,0,11.481084565897,4.9292,0.1781,54.9141,4.6453,0.1327,0.6037,128.200388812342,16.0095,209.587728357542,1823.35706535034,24.5036,2.1701,6.0535,1.2961,0,0,0.5004,25164,46209,34377,34822,2736.93103409351,0.537083333333333,"Dominica"
"América del Norte","Dominica",1995,0,0,0.0108,448.357467007391,0,11.481084565897,4.9335,0.1781,54.9141,6.8803,0.7811,1.1876,128.200388812342,16.0937,209.587728357542,1823.35706535034,25.5041,2.0838,6.1129,1.2887,0,0,0.7506,25100,46268,34411,34789,2741.70303409351,0.7465,"Dominica"
"América del Norte","Dominica",1996,0,0,0.011,448.357467007391,0,11.481084565897,3.8838,0.1781,54.9141,6.8603,3.6539,1.2212,128.200388812342,16.2366,209.587728357542,1828.94322189517,31.3047,2.1703,6.051,1.2958,0,0,0.9771,24959,46186,34425,34741,2755.32779063834,0.346416666666667,"Dominica"
"América del Norte","Dominica",1997,0,0,0.011,448.357467007391,0,11.481084565897,5.2849,0.1781,54.9141,7.2863,3.912,1.3856,128.200388812342,16.2377,209.587728357542,1828.94322189517,29.9052,2.1711,6.0504,1.2959,0,0,0.7506,24760,45993,34414,34666,2755.95279063834,0.6895,"Dominica"
"América del Norte","Dominica",1998,0,0,0.0108,448.161962340724,0,11.481084565897,5.6364,0.1781,54.9141,7.429,4.1963,1.4159,128.200388812342,16.2375,209.587728357542,1828.94322189517,2.6458,2.1717,6.05,1.296,0,0,0.7506,24537,45753,34380,34558,2729.30658597167,1.00933333333333,"Dominica"
"América del Norte","Dominica",1999,0,0,0.0111,448.357467007391,0,11.481084565897,5.9924,0.1781,54.9141,7.4099,5.0776,1.3969,128.200388812342,16.2795,209.587728357542,1847.05607918064,29.1063,2.1726,6.0494,1.296,0,0,0.9771,24341,45562,34292,34406,2775.54374792381,0.4185,"Dominica"
"América del Norte","Dominica",2000,0,0,0.0112,246.40727646444,0,11.481084565897,8.4612,0.1781,54.9141,7.3812,3.7145,1.249,128.200388812342,16.3221,209.587728357542,1847.05607918064,30.1056,2.1732,6.049,1.2961,0,0,1.4776,24202,45474,34133,34213,2576.06545738086,0.256583333333333,"Dominica"
"América del Norte","Dominica",2001,0,0,0.0112,246.40727646444,0,11.481084565897,9.1641,-10.5184,0,7.5411,3.6912,1.2599,128.200388812342,16.3356,209.587728357542,713.044986817695,26.8061,2.174,6.0484,1.2961,0,0,1.4776,24118,45552,34059,34093,1374.00836501791,0.6065,"Dominica"
"América del Norte","Dominica",2002,0,0,0.0113,246.40727646444,0,11.481084565897,6.704,-10.5184,0,8.1672,3.8775,1.3899,128.200388812342,16.3446,209.587728357542,713.044986817695,23.5022,2.1758,6.0494,1.2966,0,0,1.4776,23957,45867,34159,34103,1369.19916501791,0.645416666666667,"Dominica"
"América del Norte","Dominica",2003,0,0,0.0117,246.40727646444,0,11.481084565897,8.1187,-10.5184,0,7.8429,3.5744,1.2912,128.200388812342,16.3563,209.587728357542,713.044986817695,25.0024,2.1766,6.0489,1.2967,0,0,1.978,23836,46257,34296,34147,1371.90086501791,0.7855,"Dominica"
"América del Norte","Dominica",2004,0,0,0.0116,246.40727646444,0,11.481084565897,6.8886,-10.5184,0,7.4407,5.4987,1.9623,128.200388812342,16.389,209.587728357542,730.200171884361,24.1034,2.176,6.0469,1.2963,0,0,2.4717,23719,46660,34414,34160,1389.64345008458,0.470416666666667,"Dominica"
"América del Norte","Dominica",2005,0,0,0.0121,246.40727646444,0,11.481084565897,6.9033,-10.5184,0,7.3773,5.5787,1.8764,128.200388812342,16.3979,209.587728357542,730.200171884361,22.8036,2.1775,6.0471,1.2966,0,0,2.1001,23589,47038,34519,34154,1387.92885008458,0.838583333333333,"Dominica"
"América del Norte","Dominica",2006,0,0,0.0124,246.40727646444,0,11.481084565897,6.3396,-10.5184,0,6.9885,5.3775,1.8773,128.200388812342,16.444,209.587728357542,739.065976051028,23.3492,2.0942,6.1456,1.2924,0,0,2.8168,23435,47372,34590,34152,1396.96155425125,0.732083333333333,"Dominica"
"América del Norte","Dominica",2007,0,0,0.0128,246.40727646444,0,11.481084565897,7.7211,-10.5184,0,7.489,6.3932,2.2299,128.200388812342,16.5084,209.587728357542,739.065976051028,20.1655,2.1875,6.079,1.3001,0,0,2.8168,23270,47680,34630,34145,1397.12735425125,0.842833333333333,"Dominica"
"América del Norte","Dominica",2008,0,0,0.0118,246.40727646444,0,11.481084565897,6.9953,-10.5184,0,7.5266,6.6658,2.3609,128.200388812342,16.5489,209.587728357542,739.065976051028,21.3702,2.1883,6.0784,1.3002,0,0,3.1648,23098,47976,34663,34119,1398.43525425125,0.3555,"Dominica"
"América del Norte","Dominica",2009,0,0,0.0115,246.40727646444,0,11.481084565897,8.3742,-10.5184,0,7.6452,7.0484,2.2875,128.200388812342,16.5824,209.587728357542,739.065976051028,17.2573,2.1889,6.0779,1.3002,0,0,3.5099,22937,48292,34697,34089,1396.50745425125,0.611416666666667,"Dominica"
"América del Norte","Dominica",2010,0,0,0.0107,246.40727646444,0,11.481084565897,5.8718,-10.5184,0,8.3114,9.1836,2.6141,128.200388812342,16.5705,209.587728357542,739.065976051028,11.1538,2.3302,5.9794,1.3122,0,0,2.0682,22793,48647,34717,34038,1389.62995425125,1.17583333333333,"Dominica"
"América del Norte","Dominica",2011,0,0,0.0091,246.40727646444,0,11.481084565897,5.7405,-6.4398,0,8.7675,9.4404,2.6984,128.200388812342,16.5825,209.587728357542,739.065976051028,11.1527,2.3104,6.1083,1.3185,0,0,3.3187,22671,49047,34718,34025,1395.74965425125,0.580666666666667,"Dominica"
"América del Norte","Dominica",2012,0,0,0.0119,246.40727646444,0,11.481084565897,5.5849,-6.4398,0,8.7682,9.4582,2.6581,128.200388812342,16.5821,209.587728357542,739.065976051028,4.632,2.3636,6.201,1.3393,0,0,3.3506,22561,49483,34761,34127,1389.25255425125,0.718333333333333,"Dominica"
"América del Norte","Dominica",2013,0,0,0.0119,246.40727646444,0,11.481084565897,5.945,-6.4398,0,9.368,8.9648,2.4763,128.200388812342,16.5652,209.587728357542,739.065976051028,4.6339,2.2513,6.2812,1.33,0,0,3.9453,22457,49943,34742,34077,1390.07555425125,0.732,"Dominica"
"América del Norte","Dominica",2014,0,0,0.0116,246.40727646444,0,11.481084565897,6.1852,-6.4398,0,9.7466,9.394,2.6225,128.200388812342,16.5421,209.587728357542,739.065976051028,4.6597,2.2521,6.2877,1.3305,0,0,4.0727,22358,50420,34926,34444,1391.40735425125,0.6645,"Dominica"
"América del Norte","Dominica",2015,0,0,0.0114,246.40727646444,0,11.481084565897,6.0792,-6.4398,0,10.1426,9.1849,2.56,128.200388812342,16.5764,209.587728357542,739.065976051028,4.6674,2.2503,6.2803,1.3302,0,0,4.009,22256,50906,35144,34863,1391.39435425125,0.994166666666667,"Dominica"
"América del Norte","Dominica",2016,0,0,0.0114,246.40727646444,0,11.481084565897,6.2347,-13.9262,0,10.5305,9.3478,2.4683,128.200388812342,16.6127,209.587728357542,739.065976051028,4.6674,2.2484,6.2713,1.33,0,0,4.0727,22151,51392,35179,34895,1384.61145425125,1.04133333333333,"Dominica"
"América del Norte","Dominica",2017,0,0,0.0116,246.40727646444,0,11.481084565897,6.0297,-13.9262,0,8.6262,7.9235,2.2887,128.200388812342,16.591,209.587728357542,739.065976051028,4.7239,2.2686,6.3195,1.3415,0,0,3.9771,22044,51881,35299,35104,1380.91755425125,0.797666666666667,"Dominica"
"América del Norte","Dominica",2018,0,0,0.0116,246.40727646444,0,11.481084565897,6.8828,-13.9262,0,6.8139,7.0069,2.2747,128.200388812342,16.6122,209.587728357542,739.065976051028,4.7637,2.2769,6.3497,1.3442,0,0,6.5157,21933,52375,35452,35370,1381.66855425125,0.522666666666667,"Dominica"
"América del Norte","Dominica",2019,0,0,0.0116,246.40727646444,0,11.481084565897,6.1371,-13.9262,0,8.7204,7.3789,2.5062,128.200388812342,16.6519,209.587728357542,739.065976051028,0.077,2.2838,6.3714,1.347,0,0,3.9293,21816,52863,35673,35755,1376.23085425125,0.85575,"Dominica"
